% Column 1: Time (Decimal Year)
% Column 2: Sea Level (mm)
% Column 3: Air Pressure (hPa)
% Column 4: Sea Water Temperature (°C)
% Column 5: Relative Humidity (%)
% Column 6: Wind Speed (m/s)
% Column 7: Temperature (°C)
% Column 8: Water Vapour Pressure ()
% Column 9: Total Precipitation (mm)

2011.625, 7159, 1004.3, 24.2, 48.2, 143.79989, 29.1, 18.6, 0
2011.7083, 7183, 1007.3, 24.4, 51.1, 191.29989, 26.9, 17.4, 28.8
2011.7917, 7103, 1012.9, 22.8, 60, 175.09989, 19.4, 13.5, 155.8
2011.875, 7049, 1016.2, 19.3, 58, 156.2999, 14.2, 9.2, 32.7
2011.9583, 7005, 1016.9, 17, 70.2, 164.6999, 13.1, 10.7, 112.5
2012.0417, 7045, 1012.1, 14.2, 70, 127.1999, 9.5, 8.5, 154.3
2012.125, 6998, 1012.8, 13.3, 66.2, 76.19989, 10.5, 8.6, 245.6
2012.2083, 6934, 1016.1, 14.6, 61.4, 43, 13.3, 9.4, 45.5
2012.2917, 7097, 1008.9, 16.7, 66.8, 98.5999, 17.7, 13.2, 83.6
2012.375, 7101, 1008.9, 18.9, 68.3, 122.0999, 21, 16.5, 30.1
2012.4583, 7051, 1006.4, 21.1, 57, 98.5999, 27.3, 19.9, 0
2012.5417, 7123, 1003.1, 24.7, 47.5, 89.49989, 30.9, 20, 0
2012.625, 7165, 1005.2, 26.1, 40.6, 164.5999, 30.6, 17, 0
2012.7083, 7120, 1008.6, 26.1, 56.8, 171.39989, 25.8, 18.3, 0
2012.7917, 7172, 1011.1, 24.1, 63.3, 211.99989, 22.9, 17.4, 26.2
2012.875, 7121, 1013.5, 21.1, 69, 186.49989, 18.3, 14.7, 84.7
2012.9583, 7191, 1011.5, 18.9, 76.4, 212.2999, 13.3, 11.8, 247.8
2013.0417, 7191, 1012.4, 16.6, 68.1, 200.59989, 12.1, 9.9, 175.7
2013.125, 7114, 1012, 16, 71.7, 172.6999, 13.2, 10.9, 166.8
2013.2083, 7133, 1010.1, 16.1, 64.8, 163.7999, 15, 11.1, 52
2013.2917, NaN, 1010.6, 17.4, 62.1, 119.39989, 18, 12.5, 74.1
2013.375, 7094, 1008.7, 19.7, 61.2, 102.7999, 22.8, 16.4, 26.4
2013.4583, 7095, 1006.7, 22.5, 54.5, 118.5999, 26.4, 18.1, 0
2013.5417, 7136, 1004.5, 24.7, 45.7, 106.4999, 29.1, 17.6, 0
2013.625, 7180, 1004.7, 25.6, 46.8, 154.1999, 30.1, 19, 0
2013.7083, 7105, 1009.2, 24.7, 49.3, 175.49989, 25.8, 15.5, 0
2013.7917, 7103, 1014.7, 23.4, 59.1, 178.59989, 19.8, 13.4, 39.3
2013.875, 7136, 1013.1, 21.9, 74, 205.4999, 17.2, 14.1, 250
2013.9583, 7008, 1018.4, 19.7, 65.7, 131.89989, 12, 9.5, 105
2014.0417, 7074, 1014.9, 17.5, 80.6, 139.0999, 13.9, 13.4, 114.1
2014.125, 7054, 1015.4, 16.7, 76.1, 122.69989, 14, 12.2, 13.3
2014.2083, 6989, 1011.3, 16.8, 65.8, 33.7999, 14.9, 11.2, 92.6
2014.2917, 7053, 1010.6, 17.9, 65.6, 83.99989, 17.7, 13, 71.9
2014.375, 7017, 1009.5, 18.9, 62.6, 62.6, 21.3, 15.5, 7.9
2014.4583, 7060, 1008.1, 21, 53.4, 91.3999, 26.1, 17.3, 1.1
2014.5417, 7138, 1005.4, 23.3, 52.4, 139.39989, 28.6, 19.6, 0
2014.625, 7174, 1004.9, 25.6, 52.1, 190.6999, 30, 21.2, 0
2014.7083, 7187, 1008.8, 26.2, 58.1, 192.7999, 25.6, 18.7, 20.6
2014.7917, 7114, 1012.6, 24, 63, 174.6999, 21.4, 15.6, 24.3
2014.875, 7150, 1015.3, 21.3, 66.2, 238.6999, 17, 12.8, 133.1
2014.9583, 7118, 1014.8, 20.1, 72.9, 211.5999, 15.6, 12.6, 293
2015.0417, 7011, 1013.8, 18, 69.3, 141.09989, 11.6, 9.4, 256.1
2015.125, 6922, 1009.5, 17, 65, 147.29989, 11.7, 8.9, 144.8
2015.2083, 7141, 1013.4, 16.3, 67.7, 39.0999, 13.8, 10.4, 155.8
2015.2917, 6967, 1012.5, 17.1, 53.7, 55, 16.4, 9.6, 28.8
2015.375, 7059, 1008.7, 18.8, 61.9, 109.1999, 22, 15, 31.2
2015.4583, 7054, 1007.2, 22.4, 54.9, 81.9999, 25.5, 16.4, 0.4
2015.5417, 7121, 1004.9, 24.4, 53.3, 116.3999, 28.6, 19.3, 0.6
2015.625, 7144, 1006, 25.9, 49.3, 181.7999, 30.5, 18.8, 0
2015.7083, 7164, 1008.5, 25.7, 61.3, 205.9999, 26.8, 20, 234.6
2015.7917, 7152, 1011.1, 24.5, 65.1, 212.09989, 21.8, 16.3, 137.5
2015.875, 7110, 1014.6, 23.1, 62.3, 230.9999, 18.4, 12.5, 53.5
2015.9583, 7022, 1020.9, 21.1, 59.5, 209.19989, 12.9, 8.4, 0
2016.0417, 7102, 1014.9, 16.6, 62.8, 212.09989, 11.2, 8.7, 152
2016.125, 7055, 1015.5, 15.6, 66.1, 137.4999, 15.1, 11, 25.3
2016.2083, 7156, 1009.9, 15.7, 60.8, 127.1999, 15.1, 9.9, 84.8
2016.2917, 7103, 1009.7, 18.1, 56.1, 106.7999, 19.7, 12, 8.7
2016.375, 7070, 1008.8, 20.1, 57.1, 117.0999, 21.3, 13.4, 50.8
2016.4583, 7110, 1006.5, 22, 51.6, 124.5999, 27.3, 17.3, 0.6
2016.5417, 7145, 1003.5, 24.3, 45.8, 143.39989, 30.3, 18.2, 0
2016.625, 7163, 1004.9, 25.7, 53.6, 164.5999, 29.7, 20.7, 0
2016.7083, 7131, 1009.2, 24.9, 51, 180.9999, 26.1, 16.2, 2.6
2016.7917, 7081, 1012.4, 23.6, 55.1, 162.59989, 22, 13.7, 0
2016.875, 7074, 1016, 21.5, 60.8, 211.4999, 16.9, 11.4, 63.7
2016.9583, 7046, 1017.2, 18.4, 55.5, 92.89989, 10, 6.7, 53.5
2017.0417, 7011, 1014.5, 16, 64.2, 114.1999, 10.1, 7.9, 227.1
2017.125, 6938, 1018.2, 15.5, 61.8, 85.09989, 12.6, 8.9, 74
2017.2083, 6984, 1010.2, 15.1, 69.3, 38.5, 14.6, 11.1, 112.4
2017.2917, 6964, 1012.1, 16.5, 59.2, 55.4999, 17.4, 11.1, 51.9
2017.375, 7048, 1009, 18.4, 58.6, 103.29989, 21.7, 14.3, 29.9
2017.4583, 7035, 1007.5, 21.7, 48.3, 96.29989, 27.5, 16, 0.7
2017.5417, 7106, 1003.5, 24.5, 43.9, 119.8999, 30.6, 16.8, 0
2017.625, 7104, 1004.1, 25.7, 51, 142.79989, 29.8, 20.4, 0
2017.7083, 7068, 1009, 24.8, 51.3, 166.99989, 26.2, 16.6, 1
2017.7917, 7036, 1011.4, 21.9, 53.3, 168.39989, 21.2, 12.7, 50.3
2017.875, 7060, 1013.6, 21.2, 64.3, 186.6999, 16.8, 11.9, 62
2017.9583, NaN, 1016, 19.8, 68.2, 154.1999, 14.8, 11.5, 59.8
2018.0417, 6986, 1013.6, 17.8, 69.1, 156.6999, 11.9, 9.4, 111.5
2018.125, 6987, 1010.4, 17.2, 73.3, 113.69989, 14.2, 11.3, 112.6
2018.2083, 7131, 1008.8, 17.8, 66.6, 207.9999, 16, 11.6, 19
2018.2917, 7000, 1010.2, 18.5, 58.7, 115.9999, 19.8, 12.7, 0.1
2018.375, 7047, 1006.7, 21.9, 54.2, 122.89989, 23.9, 15.1, 22.8
2018.4583, 7060, 1005.3, 25, 58.4, 133.29989, 26, 18.3, 4.7
2018.5417, 7088, 1003.2, 25.3, 45.5, 122.29989, 29.6, 17.4, 0
2018.625, 7123, 1004.5, 26.3, 53.2, 177.4999, 29, 19.9, 1.2
2018.7083, 7104, 1008.8, 26.8, 50.4, 194.1999, 26.6, 16.4, 7.3
2018.7917, 7034, 1013.1, 22.5, 63.1, 182.1999, 21, 15, 23
2018.875, 7108, 1013.5, 20.2, 69.7, 208.7999, 17.4, 13.2, 263.5
2018.9583, NaN, 1013.5, 17.9, 73.4, 229.0999, 11.9, 10.1, 95.3
2019.0417, NaN, 1008.4, 17, 78.4, 178.6999, 11.1, 10.1, 331.8
2019.125, NaN, 1013.5, 17, 69.3, 168.6999, 12.9, 9.8, 72.4
2019.2083, NaN, 1011.8, 17, 66.9, 68.6, 14.7, 10.6, 65.7
2019.2917, 6977, 1011.1, 17.1, 62.2, 106.9999, 16.7, 11.3, 74.8
2019.375, 6997, 1009.7, 17.8, 60.3, 123.2999, 21.1, 14.1, 2.3
2019.4583, NaN, 1006.9, 21.4, 55.5, 95.7999, 27.2, 18.3, 0.4
2019.5417, NaN, 1003.8, 24.9, 44.5, 126.4999, 28.7, 16.2, 0
2019.625, 7100, 1004.5, 25.6, 49, 158.0999, 29.3, 18.4, 0.2
2019.7083, 7072, 1008.2, 25.4, 55, 173.69989, 25.6, 16.9, 30.9
2019.7917, 7083, 1011.6, 24.5, 63.5, 202.4999, 23.4, 17.4, 75
2019.875, 7161, 1013, 22.7, 68.6, 288.39989, 20.2, 15.5, 130.9
2019.9583, 7146, 1012, 20, 68.1, 238.7999, 14.3, 10.8, 159.1
2020.0417, 7034, 1016.1, 18.9, 56.4, 167.59989, 12, 7.7, 103.5
2020.125, 6995, 1013.9, 17.7, 62.2, 119.19989, 13.5, 9.6, 87.6
2020.2083, 7003, 1010.8, 17.3, 62.5, 84.89989, 15.2, 10.5, 76.6
2020.2917, 6990, 1009.7, 17.8, 62, 78.99989, 18.1, 12.2, 12.8
2020.375, 6996, 1010.7, 20, 55.6, 104.0999, 22.3, 14.3, 5.9
2020.4583, 7088, 1006.6, 22.4, 58.6, 151.8999, 25.3, 17.9, 0.9
2020.5417, 7121, 1002.9, 24.5, 50.3, 148.8999, 29.9, 19.8, 0.1
2020.625, 7161, 1003.2, 24.8, 47.4, 200.29989, 30, 18.8, 11.2
2020.7083, 7120, 1008, 25.8, 57.1, 200.49989, 28, 20.5, 0
2020.7917, 7108, 1012.2, 24.4, 58, 229.39989, 23.4, 17, 80
2020.875, 7087, 1014.7, 22.4, 54.5, 197.89989, 17.8, 10.6, 9.5
2020.9583, 7158, 1013.8, 19.3, 70.7, 275.7999, 16, 12.4, 117.2
2021.0417, 7114, 1013.2, 19, 70.3, 235.1999, 13.9, 11.2, 133.5
2021.125, 7087, 1015.8, 18.1, 62.1, 218.3999, 14.5, 10.2, 16.9
2021.2083, 6918, 1012.5, 17.7, 57.1, 47.4, 13.9, 8.9, 43.7
2021.2917, 6954, 1012.6, 17.6, 55.4, 61.2, 18.1, 10.9, 26
2021.375, 6983, 1009, 19.7, 55.2, 80.59989, 23.3, 14.8, 0
2021.4583, 7028, 1008.6, 21.2, 49.6, 120.5999, 26.9, 16.6, 0
2021.5417, 7097, 1003.4, 23.8, 47.4, 168.2999, 31, 19.7, 0
2021.625, 7139, 1005, 25.6, 44.5, 202.4999, 31.5, 18.7, 0
2021.7083, 7101, 1008.8, 24.9, 52.4, 208.9999, 26.2, 17.1, 0
2021.7917, 7042, 1013.3, 23.4, 61, 177.4999, 21.5, 14.7, 24.8
2021.875, 7086, 1013.7, 21.7, 73.6, 216.49989, 18.9, 15.8, 51.5
2021.9583, 7225, 1012.1, 20.1, 74.4, 292.3999, 13.7, 11.6, 231.8
2022.0417, 7053, 1013.5, 18.3, 69.6, 192.09989, 10.7, 9.3, 213.8
2022.125, 7034, 1013.1, 17.6, 70.7, 135.6999, 12.9, 10.3, 59.5
2022.2083, 6862, 1016, 17.3, 58.4, 31.9, 11.2, 7.8, 62.8
2022.2917, 6997, 1009.3, 17.5, 60.4, 63.4, 18.6, 12.4, 0.6
2022.375, 6969, 1010.7, 19.1, 57.4, 67.1999, 22.8, 15.1, 0.1
2022.4583, 7075, 1005.5, 23, 56.2, 115.89989, 27.5, 19.6, 1.1
2022.5417, 7084, 1003.6, 23.9, 45.9, 119.0999, 30.4, 18.5, 0
2022.625, 7135, 1003.3, 24.9, 63.9, 189.89989, 29.2, 24.2, 0
2022.7083, 7092, 1008.1, 24.9, 59.5, 200.8999, 26.4, 19.8, 0
2022.7917, 7058, 1012.5, 21.7, 58.6, 195.99989, 22.4, 15.1, 2.5
2022.875, 7147, 1012.9, 21.6, 72.6, 278.89989, 18.5, 15, 130.4
2022.9583, 7148, 1016.6, 21, 66.6, 294.2999, 16.4, 11.9, 49.3
2023.0417, 7075, 1015.5, 19.4, 63, 214.2999, 14.5, 10, 109.3
2023.125, 6867, 1018, 18, 51, 64, 11.6, 7, 53
2023.2083, 7075, 1010.1, 17.9, 60.6, 160.1999, 15.7, 10.5, 50.9
2023.2917, 7015, 1009.1, 17.9, 56.6, 89.9999, 17.5, 10.8, 14.4
2023.375, 7027, 1009.4, 19.2, 58.4, 100.1999, 21.3, 14.1, 34.8
2023.4583, 7105, 1006.8, 22.4, 53.4, NaN, 26.4, 17, 8.6
2023.5417, 7116, 1005.4, 24.3, 34.2, NaN, 31.9, 14.6, 0
2023.625, 7150, 1005.4, 26.5, 57.3, NaN, 29.3, 22.3, 0
2023.7083, 7164, 1007.8, 26.6, 44.4, NaN, 28.8, 16.4, 0
2023.7917, 7155, 1012.7, 24.8, 54.2, NaN, 23.9, 15.3, 0
2023.875, 7181, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2023.9583, 7177, NaN, NaN, NaN, NaN, NaN, NaN, NaN
